	CRIM	ZN	INDUS	CHAS	NOX	RM	AGE	DIS	RAD	TAX	PTRATIO	B	PRICE	categorical_label
121.0	-1.3358482241493825	-0.49046849186367764	2.112583831196037	0	0.5269964094754233	0.1879137477681478	0.5538766349992114	-0.2989944781753651	-0.8688581681079218	-1.3050186129396901	0.2923803086496303	0.22910359009989825	20.3	0
122.0	-0.44587724437562837	-0.49046849186367764	2.112583831196037	0	0.5269964094754233	0.16649431560696548	0.865633652841792	-0.29908109723528253	-0.8688581681079218	-1.3050186129396901	0.2923803086496303	0.23369028016986643	20.5	1
123.0	-0.44587724437562837	-0.49046849186367764	2.112583831196037	0	0.5269964094754233	0.11419105102733423	1.0108840816093576	-0.29919280054784575	-0.8688581681079218	-1.3050186129396901	0.2923803086496303	0.1487273069690201	17.3	1
124.0	-0.44587724437562837	-0.49046849186367764	2.112583831196037	0	0.5269964094754233	0.12564795660192013	0.9683717609944601	-0.2991442781966341	-0.8688581681079218	-1.3050186129396901	0.2923803086496303	0.24777797109905583	18.8	1
125.0	-0.44587724437562837	-0.49046849186367764	2.112583831196037	0	0.5269964094754233	0.178947473840211	0.706212450535927	-0.29915478222742947	-0.8688581681079218	-1.3050186129396901	0.2923803086496303	0.30937066632434806	21.4	1
126.0	0.4440937353981259	-0.49046849186367764	2.112583831196037	0	0.5269964094754233	-0.006853646999812322	0.9612863742253104	-0.2993395434258234	-0.8688581681079218	-1.3050186129396901	0.2923803086496303	0.02838129608555891	15.7	2
127.0	0.4440937353981259	-0.49046849186367764	1.5649118637036659	0	0.7194921114417339	0.03299645934657337	0.9754571477636096	-0.29931516466778335	-0.640367930486919	0.16494184066218667	1.2700474980218739	0.38679836298167525	16.2	2
128.0	0.4440937353981259	-0.49046849186367764	1.5649118637036659	0	0.7194921114417339	0.4006136903919814	1.0746525625317034	-0.29929619470172	-0.640367930486919	0.16494184066218667	1.2700474980218739	0.43910847116060225	18.0	2
129.0	0.4440937353981259	-0.49046849186367764	1.5649118637036659	0	0.7194921114417339	0.005101384904103387	0.9294021337641377	-0.2991649727050668	-0.640367930486919	0.16494184066218667	1.2700474980218739	0.43910847116060225	14.3	2
130.0	0.4440937353981259	-0.49046849186367764	1.5649118637036659	0	0.7194921114417339	0.4140631012838866	1.0781952559162784	-0.2990563265357949	-0.640367930486919	0.16494184066218667	1.2700474980218739	0.41879598656502753	19.2	2
132.0	0.4440937353981259	-0.49046849186367764	1.5649118637036659	0	0.7194921114417339	0.371224236961522	1.0427683220705306	-0.29889257339899167	-0.640367930486919	0.16494184066218667	1.2700474980218739	0.31745197740000713	23.0	2
133.0	0.4440937353981259	-0.49046849186367764	1.5649118637036659	0	0.7194921114417339	0.0972547558301203	0.9542009874561612	-0.29878087008642856	-0.640367930486919	0.16494184066218667	1.2700474980218739	0.3494496009833595	18.4	2
134.0	0.4440937353981259	-0.49046849186367764	1.5649118637036659	0	0.7194921114417339	0.06487654442368194	1.0604817889934044	1.5382722896433525	-0.640367930486919	0.16494184066218667	1.2700474980218739	-1.0257929716622207	15.6	2
135.0	0.4440937353981259	-0.49046849186367764	1.5649118637036659	0	0.7194921114417339	0.3527935627763186	1.0533964022242548	-0.29906244082237726	-0.640367930486919	0.16494184066218667	1.2700474980218739	0.4147553310271981	18.1	2
136.0	0.4440937353981259	-0.49046849186367764	1.5649118637036659	0	0.7194921114417339	0.15702991534969885	0.8868898131492403	-0.29917516318270415	-0.640367930486919	0.16494184066218667	1.2700474980218739	0.23543759067271186	17.4	2
137.0	0.4440937353981259	-0.49046849186367764	1.5649118637036659	0	0.7194921114417339	0.4120705959665673	1.0604817889934044	-0.2992669558697297	-0.640367930486919	0.16494184066218667	1.2700474980218739	0.40831212354795615	17.1	2
138.0	-0.44587724437562837	-0.49046849186367764	1.5649118637036659	0	0.7194921114417339	0.11468917735666406	1.0533964022242548	-0.2994089954503364	-0.640367930486919	0.16494184066218667	1.2700474980218739	0.3860339146366805	13.3	1
139.0	0.4440937353981259	-0.49046849186367764	1.5649118637036659	0	0.7194921114417339	0.2611383181796315	1.0427683220705306	-0.29940891706204686	-0.640367930486919	0.16494184066218667	1.2700474980218739	0.43910847116060225	17.8	2
140.0	0.4440937353981259	-0.49046849186367764	1.5649118637036659	0	0.7194921114417339	0.27259522375421735	0.890432506533815	-0.29945344161049314	-0.640367930486919	0.16494184066218667	1.2700474980218739	0.3427879796912621	14.0	2
141.0	0.4440937353981259	-0.49046849186367764	1.5649118637036659	0	0.7194921114417339	-0.30274068662172615	1.1171648831466006	-0.2995886614099117	-0.640367930486919	0.16494184066218667	1.2700474980218739	0.43910847116060225	14.4	2
142.0	0.4440937353981259	-0.49046849186367764	1.2284431815474481	1	1.8252232366900758	-0.11146017615907478	1.1171648831466006	-0.2996810028149639	-0.5261228116764175	-0.035775650994294486	-1.7560652309874547	0.43910847116060225	13.4	2
143.0	1.3340647151718805	-0.49046849186367764	1.2284431815474481	0	1.8252232366900758	-0.07908196475263639	1.1171648831466006	-0.2996102965778186	-0.5261228116764175	-0.035775650994294486	-1.7560652309874547	0.43910847116060225	15.6	3
144.0	0.4440937353981259	-0.49046849186367764	1.2284431815474481	0	1.8252232366900758	-0.3605233408239854	1.0392256286859556	-0.29966195446061106	-0.5261228116764175	-0.035775650994294486	-1.7560652309874547	0.43910847116060225	11.8	2
145.0	0.4440937353981259	-0.49046849186367764	1.2284431815474481	0	1.8252232366900758	-2.799783219129307	1.1171648831466006	-0.29960457423268383	-0.5261228116764175	-0.035775650994294486	-1.7560652309874547	-2.007017025916214	13.8	2
146.0	0.4440937353981259	-0.49046849186367764	1.2284431815474481	0	1.8252232366900758	0.0006182479401349955	1.1171648831466006	-0.29952814565040375	-0.5261228116764175	-0.035775650994294486	-1.7560652309874547	-2.0467683398559418	15.6	2
147.0	0.4440937353981259	-0.49046849186367764	1.2284431815474481	0	1.8252232366900758	-0.34906643524939945	0.9648290676098854	-0.2995718863159548	-0.5261228116764175	-0.035775650994294486	-1.7560652309874547	0.3824300867245619	14.6	2
148.0	0.4440937353981259	-0.49046849186367764	1.2284431815474481	0	1.8252232366900758	-0.21955358962364596	0.8975178933029645	-0.2995179551727664	-0.5261228116764175	-0.035775650994294486	-1.7560652309874547	0.0032637076071594033	17.8	2
149.0	0.4440937353981259	-0.49046849186367764	1.2284431815474481	0	1.8252232366900758	-0.014823668269089462	0.9364875205332873	-0.2995210123160576	-0.5261228116764175	-0.035775650994294486	-1.7560652309874547	-0.05286864229674167	15.4	2
150.0	0.4440937353981259	-0.49046849186367764	1.2284431815474481	0	1.8252232366900758	0.24669265462906667	1.0215121617630818	0.9676055419522175	-0.5261228116764175	-0.035775650994294486	-1.7560652309874547	0.17591982666954822	21.5	2
151.0	0.4440937353981259	-0.49046849186367764	1.2284431815474481	0	1.8252232366900758	-0.11096204982974495	1.1171648831466006	-0.2994693544332652	-0.5261228116764175	-0.035775650994294486	-1.7560652309874547	-0.16480572138526067	19.6	2
152.0	0.4440937353981259	-0.49046849186367764	1.2284431815474481	1	1.8252232366900758	-0.30622757092703484	0.6920416769976278	-0.29945477421141486	-0.5261228116764175	-0.035775650994294486	-1.7560652309874547	-0.1464589611053869	15.3	2
153.0	0.4440937353981259	-0.49046849186367764	1.2284431815474481	0	1.8252232366900758	0.04096648061585051	1.064024482377979	-0.2994445837337775	-0.5261228116764175	-0.035775650994294486	-1.7560652309874547	-1.0346387310828744	19.4	2
154.0	0.4440937353981259	-0.49046849186367764	1.2284431815474481	1	1.8252232366900758	0.25017953893437544	0.9754571477636096	-0.29934565771240584	-0.5261228116764175	-0.035775650994294486	-1.7560652309874547	-0.38955353481372174	17.0	2
155.0	0.4440937353981259	-0.49046849186367764	1.2284431815474481	1	1.8252232366900758	0.26163644450896134	0.5007362342305898	-0.29934871485569703	-0.5261228116764175	-0.035775650994294486	-1.7560652309874547	-2.9341836614884347	15.6	2
156.0	0.4440937353981259	-0.49046849186367764	1.2284431815474481	0	1.8252232366900758	-0.17671472530128135	0.9046032800721142	-0.29935584819004313	-0.5261228116764175	-0.035775650994294486	-1.7560652309874547	-2.9274128332899094	13.1	2
157.0	0.4440937353981259	-0.49046849186367764	1.2284431815474481	0	0.6344358710380151	0.6556543710088499	1.0250548551476566	-0.2992453990901123	-0.5261228116764175	-0.035775650994294486	-1.7560652309874547	0.07359295534667765	41.3	2
158.0	0.4440937353981259	-0.49046849186367764	1.2284431815474481	0	0.6344358710380151	0.2187975801865967	1.1171648831466006	-0.2993394650375339	-0.5261228116764175	-0.035775650994294486	-1.7560652309874547	-0.0305904333854661	24.3	2
159.0	0.4440937353981259	-0.49046849186367764	1.2284431815474481	0	1.8252232366900758	-2.799593931124161	1.1171648831466006	-0.2993327236446353	-0.5261228116764175	-0.035775650994294486	-1.7560652309874547	0.08320316311232608	23.3	2
160.0	0.4440937353981259	-0.49046849186367764	1.2284431815474481	1	0.6344358710380151	-2.799723443969787	0.8550055726880672	-0.299307247450542	-0.5261228116764175	-0.035775650994294486	-1.7560652309874547	-0.19407317230791743	27.0	2
161.0	0.4440937353981259	-0.49046849186367764	1.2284431815474481	0	0.6344358710380151	0.9276313468229324	0.7912370917657213	-0.29917202765112344	-0.5261228116764175	-0.035775650994294486	-1.7560652309874547	0.1937205524172834	50.0	2
162.0	0.4440937353981259	-0.49046849186367764	1.2284431815474481	1	0.6344358710380151	1.0835448879031662	1.0533964022242548	-0.2991173126250399	-0.5261228116764175	-0.035775650994294486	-1.7560652309874547	0.3594966363747194	50.0	2
163.0	0.4440937353981259	-0.49046849186367764	1.2284431815474481	1	0.6344358710380151	1.3689712746091538	0.9010605866875396	1.3940378369302084	-0.5261228116764175	-0.035775650994294486	-1.7560652309874547	0.3468286352290916	50.0	2
164.0	0.4440937353981259	-0.49046849186367764	1.2284431815474481	0	0.6344358710380151	0.11319479836867459	0.8266640256114691	1.5978473896770427	-0.5261228116764175	-0.035775650994294486	-1.7560652309874547	0.41956043491002226	22.7	2
166.0	0.4440937353981259	-0.49046849186367764	1.2284431815474481	0	0.6344358710380151	1.1468069317280534	0.9825425345327593	-0.2991132364339849	-0.5261228116764175	-0.035775650994294486	-1.7560652309874547	0.13769740941981004	50.0	2
167.0	0.4440937353981259	-0.49046849186367764	1.2284431815474481	0	0.6344358710380151	0.12465170394326049	0.3802846591550477	-0.29881536093381644	-0.5261228116764175	-0.035775650994294486	-1.7560652309874547	-1.4096552477560196	23.8	2
168.0	0.4440937353981259	-0.49046849186367764	1.2284431815474481	0	0.6344358710380151	0.3448235415070415	0.9789998411481843	-0.29907082836935567	-0.5261228116764175	-0.035775650994294486	-1.7560652309874547	-0.6508856618955031	23.8	2
169.0	0.4440937353981259	-0.49046849186367764	1.2284431815474481	0	0.6344358710380151	0.3861680268414166	0.9471156006870115	-0.2989434473988889	-0.5261228116764175	-0.035775650994294486	-1.7560652309874547	-0.29104890521582455	22.3	2
170.0	0.4440937353981259	-0.49046849186367764	1.2284431815474481	0	0.6344358710380151	0.12365545128460084	0.9258594403795626	-0.29881536093381644	-0.5261228116764175	-0.035775650994294486	-1.7560652309874547	-0.7033049769808579	17.4	2
171.0	0.4440937353981259	-0.49046849186367764	1.2284431815474481	0	0.6344358710380151	-2.799907750711639	1.0215121617630818	-0.29884452137751716	-0.5261228116764175	-0.035775650994294486	-1.7560652309874547	-0.09349361148789229	19.1	2
172.0	-0.44587724437562837	-0.49046849186367764	-1.0336168331218398	0	-2.0716508006274514	-0.027276826502334994	0.7097551439205017	-0.2986819440650568	-0.5261228116764175	-0.6674454041485146	-0.8715092025078037	0.43910847116060225	23.1	1
173.0	-0.44587724437562837	-0.49046849186367764	-1.0336168331218398	0	-2.0716508006274514	0.3931417954520341	0.5538766349992114	-0.29864259314371877	-0.5261228116764175	-0.6674454041485146	-0.8715092025078037	0.42381950426070725	23.6	1
174.0	-0.44587724437562837	-0.49046849186367764	-1.0336168331218398	0	-2.0716508006274514	0.1156854300153237	0.008301853774696413	-0.29859900925474675	-0.5261228116764175	-0.6674454041485146	-0.8715092025078037	0.3990295365015915	22.6	1
175.0	-1.3358482241493825	-0.49046849186367764	-1.0336168331218398	0	-2.0716508006274514	0.4578982182649109	-1.2528969911339232	-0.29826162605666123	-0.5261228116764175	-0.6674454041485146	-0.8715092025078037	0.37423956874247516	29.4	0
176.0	-1.3358482241493825	-0.49046849186367764	-1.0336168331218398	0	-2.0716508006274514	-2.799838013025533	-0.7533772239088801	-0.2979303571451581	-0.5261228116764175	-0.6674454041485146	-0.8715092025078037	0.3990295365015915	23.2	0
177.0	-1.3358482241493825	-0.49046849186367764	-1.0336168331218398	0	-2.0716508006274514	0.34283103618972216	0.1748084428497109	-0.29811645094447387	-0.5261228116764175	-0.6674454041485146	-0.8715092025078037	0.42491157332498575	24.6	0
178.0	-1.3358482241493825	-0.49046849186367764	-1.0336168331218398	0	-2.0716508006274514	-2.799419586908896	0.21023537669545864	-0.2984317286449153	-0.5261228116764175	-0.6674454041485146	-0.8715092025078037	0.37762498284173773	29.9	0
179.0	-1.3358482241493825	-0.49046849186367764	-1.2652121598007944	0	0.1106684959203795	-2.799359811749377	-0.35659556483650545	1.9168877280153558	-0.7546130492974205	-1.2755013347549136	-0.3128422371522357	0.43910847116060225	37.2	0
180.0	-1.3358482241493825	-0.49046849186367764	-1.2652121598007944	0	0.1106684959203795	1.0651142137179628	0.5255350879226132	1.847906033239504	-0.7546130492974205	-1.2755013347549136	-0.3128422371522357	0.42447474569927424	39.8	0
181.0	-1.3358482241493825	-0.49046849186367764	-1.2652121598007944	0	7.823782096593743e-17	0.2576514338743227	-0.2219732162226639	-0.2986805330758455	-0.7546130492974205	-1.2755013347549136	-0.3128422371522357	0.43910847116060225	36.2	0
182.0	-0.44587724437562837	-0.49046849186367764	-1.2652121598007944	0	0.1106684959203795	0.761257152826772	0.8408347991497683	-0.2986000283025105	-0.7546130492974205	-1.2755013347549136	-0.3128422371522357	0.40874895117366766	37.9	1
183.0	-0.44587724437562837	-0.49046849186367764	-1.2652121598007944	0	0.1106684959203795	0.4663663658635179	0.9612863742253104	1.930997620128598	-0.7546130492974205	-1.2755013347549136	-0.3128422371522357	0.43910847116060225	32.5	1
184.0	-0.44587724437562837	-0.49046849186367764	-1.2652121598007944	0	0.1106684959203795	-0.011336783963780715	0.7558101579199735	-0.29837481874672517	-0.7546130492974205	-1.2755013347549136	-0.3128422371522357	0.3746763963681867	26.4	1
185.0	-1.3358482241493825	-0.49046849186367764	-1.2652121598007944	0	0.1106684959203795	0.26213457083829117	0.011844547159270986	-0.2981460817179117	-0.7546130492974205	-1.2755013347549136	-0.3128422371522357	0.33219490976776356	29.6	0
186.0	-1.3358482241493825	-0.49046849186367764	-1.2652121598007944	0	0.1106684959203795	1.0979905514537311	-0.5266448472960945	-0.2982091842909737	-0.7546130492974205	-1.2755013347549136	-0.3128422371522357	0.39247712211592184	50.0	0
187.0	-1.3358482241493825	1.4294265129686397	-1.1224678704011872	0	-0.11764035990012835	0.5754560319867487	-0.9694815203679413	-0.2977471637125545	-0.5261228116764175	-0.06529292917907113	-1.5232873287559676	0.4060187785129721	32.0	0
188.0	-0.44587724437562837	1.4294265129686397	-1.1224678704011872	0	-0.11764035990012835	0.46287948155820907	-1.3946047265169141	-0.2971372244318148	-0.5261228116764175	-0.06529292917907113	-1.5232873287559676	0.28556356072308253	29.8	1
189.0	-0.44587724437562837	1.4294265129686397	-1.1224678704011872	0	-0.11764035990012835	0.7762009427066666	-1.0474207748285864	-0.2971372244318148	-0.5261228116764175	-0.06529292917907113	-1.5232873287559676	0.43910847116060225	34.9	1
190.0	-0.44587724437562837	1.4294265129686397	-1.1224678704011872	0	-0.11764035990012835	0.6596393816434885	-1.663849423744597	-0.29563757806504576	-0.5261228116764175	-0.06529292917907113	-1.5232873287559676	0.229212797006326	37.0	1
191.0	-1.3358482241493825	1.4294265129686397	-1.1224678704011872	0	-0.11764035990012835	0.5540365998255664	-1.3343789389791432	-0.29563757806504576	-0.5261228116764175	-0.06529292917907113	-1.5232873287559676	0.36058870543899724	30.5	0
192.0	-0.44587724437562837	1.4294265129686397	-1.1224678704011872	0	-0.11764035990012835	0.7727140584013579	-1.4938001412850082	-0.29563757806504576	-0.5261228116764175	-0.06529292917907113	-1.5232873287559676	0.3691068441403678	36.4	1
193.0	-1.3358482241493825	2.069391514579412	-1.1967531638642483	0	-0.2787995522440163	-2.7994494744886556	-2.074801856355271	-0.2958415443943716	-0.9831032869184233	-0.8504525288941298	-1.3370650069707783	0.4005584331915809	31.1	0
194.0	-1.3358482241493825	2.069391514579412	-1.1967531638642483	0	-0.2787995522440163	0.4867895453660405	-1.759502145128116	-0.2958415443943716	-0.9831032869184233	-0.8504525288941298	-1.3370650069707783	0.2185105201763991	29.1	0
195.0	-1.3358482241493825	2.9226781833937756	-1.5565270361265238	0	-0.1847900233767483	1.1199081099442432	-1.291866618364246	-0.2962892983040985	-0.640367930486919	-0.9094870852636832	-1.8957319723263462	0.40995022714437385	50.0	0
196.0	-1.3358482241493825	2.9226781833937756	-1.4021301516738873	0	-0.26536961954869226	0.8270098282983085	-1.2174700572881754	5.428683098422341	-0.8688581681079218	-0.4726313681289888	-2.733732420359699	0.43910847116060225	33.3	0
197.0	-1.3358482241493825	2.9226781833937756	-1.4021301516738873	0	-0.26536961954869226	0.7373470890189406	-1.1289027226738062	5.428683098422341	-0.8688581681079218	-0.4726313681289888	-2.733732420359699	-0.026003743315497343	30.3	0
198.0	-1.3358482241493825	2.9226781833937756	-1.4021301516738873	0	-0.26536961954869226	0.8205341860170208	-1.068676935136035	5.428683098422341	-0.8688581681079218	-0.4726313681289888	-2.733732420359699	0.38778122513952534	34.6	0
199.0	-1.3358482241493825	3.5626431850045477	-1.4094130235820306	0	-0.26984626378046694	0.6715944135474042	-1.8834964135882333	-0.29471761309926237	-0.7546130492974205	-0.04167910663124982	-0.6852868807226149	0.43910847116060225	34.9	0
200.0	-1.3358482241493825	3.5626431850045477	-1.4094130235820306	0	-0.26984626378046694	0.7512946262401756	-1.93309412097228	-0.29471761309926237	-0.7546130492974205	-0.04167910663124982	-0.6852868807226149	0.30150776906154514	32.9	0
201.0	-1.3358482241493825	3.0293390169955705	-1.3278448582108267	0	-0.21612653299917095	0.2666177078022595	-1.0651342417514604	-0.29580203669645455	-0.8688581681079218	-0.36046571102683755	-1.7560652309874547	0.4049267094486936	24.1	0
202.0	-1.3358482241493825	3.0293390169955705	-1.3278448582108267	0	-0.21612653299917095	-2.799045992161899	-1.8693256400499338	-0.29580203669645455	-0.8688581681079218	-0.36046571102683755	-1.7560652309874547	0.42250902138357327	42.3	0
203.0	-1.3358482241493825	3.5626431850045477	-1.2331675234049644	0	-2.0720711575208153	1.108949330698987	-1.2493542977493484	3.7111956750826747	-0.640367930486919	-1.0924942100092985	-1.7560652309874547	0.394115225712339	48.5	0
204.0	-1.3358482241493825	3.5626431850045477	-1.2331675234049644	0	-2.0720711575208153	1.1991101963076847	-1.2954093117488206	3.7111956750826747	-0.640367930486919	-1.0924942100092985	-1.7560652309874547	0.36976208557893475	50.0	0
205.0	-0.44587724437562837	-0.49046849186367764	-0.08101718753670488	0	0.11514514015215419	0.13162547255387796	-1.6355078766679991	-0.29762425087459027	-0.640367930486919	-0.7796110612506659	0.05960240641814354	0.43910847116060225	22.6	1
207.0	0.4440937353981259	-0.49046849186367764	-0.08101718753670488	0	0.11514514015215419	0.0778278289862573	0.1500095891576874	-0.297303250829014	-0.640367930486919	-0.7796110612506659	0.05960240641814354	0.3575309120590185	22.5	2
208.0	-0.44587724437562837	-0.49046849186367764	-0.08101718753670488	1	0.11514514015215419	0.21780132752793704	-0.33179671114448195	-0.29739394607998637	-0.640367930486919	-0.7796110612506659	0.05960240641814354	0.26896411094605355	24.4	1
209.0	0.4440937353981259	-0.49046849186367764	-0.08101718753670488	1	0.11514514015215419	-0.14084962958953423	1.1171648831466006	2.7368292363737727	-0.640367930486919	-0.7796110612506659	0.05960240641814354	0.43910847116060225	20.0	2
210.0	-0.44587724437562837	-0.49046849186367764	-0.08101718753670488	1	0.11514514015215419	-2.799867900605293	0.8372921057651933	-0.29767779007633105	-0.640367930486919	-0.7796110612506659	0.05960240641814354	0.399247950314447	21.7	1
211.0	0.4440937353981259	-0.49046849186367764	-0.08101718753670488	1	0.11514514015215419	-0.11096204982974495	0.7132978373050762	2.572213828385945	-0.640367930486919	-0.7796110612506659	0.05960240641814354	0.42098012469358387	19.3	2
212.0	-0.44587724437562837	-0.49046849186367764	-0.08101718753670488	1	0.11514514015215419	0.089782860890173	-0.5195594605269452	-0.29785377178629896	-0.640367930486919	-0.7796110612506659	0.05960240641814354	0.37402115492961974	22.4	1
213.0	-0.44587724437562837	-0.49046849186367764	-0.08101718753670488	0	0.11514514015215419	0.37271861594951144	-1.2812385382105218	-0.29762425087459027	-0.640367930486919	-0.7796110612506659	0.05960240641814354	0.3179980119321464	28.1	1
214.0	0.4440937353981259	-0.49046849186367764	-0.08101718753670488	0	0.11514514015215419	-0.10697703919510637	-2.0783445497398456	-0.29790480256277524	-0.640367930486919	-0.7796110612506659	0.05960240641814354	-0.0847570589736663	23.7	2
215.0	-0.44587724437562837	-0.49046849186367764	-0.08101718753670488	0	0.11514514015215419	0.27658023438885593	-0.9234265063684693	-0.29762425087459027	-0.640367930486919	-0.7796110612506659	0.05960240641814354	0.40339781275870423	25.0	1
216.0	-1.3358482241493825	-0.49046849186367764	0.3996523584007486	1	-2.0714717348581804	0.1301310935658885	-0.44162020606630004	-0.29827746049114384	-0.5261228116764175	-0.7855145168876212	-0.9646203634003997	0.39433363952519507	23.3	0
217.0	-1.3358482241493825	-0.49046849186367764	0.3996523584007486	0	-2.0714717348581804	0.5057183458805736	0.589303568844959	-0.2980352406765332	-0.5261228116764175	-0.7855145168876212	-0.9646203634003997	0.394115225712339	28.7	0
218.0	-0.44587724437562837	-0.49046849186367764	0.3996523584007486	1	-2.0714717348581804	0.16151305231366725	0.8975178933029645	-0.29845210960019	-0.5261228116764175	-0.7855145168876212	-0.9646203634003997	0.43910847116060225	21.5	1
219.0	-0.44587724437562837	-0.49046849186367764	0.3996523584007486	1	-2.0714717348581804	0.37172236329085184	0.847920185918918	-0.2980805491078746	-0.5261228116764175	-0.7855145168876212	-0.9646203634003997	0.40459908872941036	23.0	1
220.0	0.4440937353981259	-0.49046849186367764	-0.7204533410716808	1	0.19572473632409812	0.6596393816434885	0.7097551439205017	-0.29847374476809696	-0.18338745524491318	-0.602507392142006	-0.49906455893742613	0.38232087981813423	26.7	2
221.0	0.4440937353981259	-0.49046849186367764	-0.7204533410716808	1	0.19572473632409812	0.2676139604609192	0.8089505586885952	2.0885580820598046	-0.18338745524491318	-0.602507392142006	-0.49906455893742613	0.42098012469358387	21.7	2
222.0	0.4440937353981259	-0.49046849186367764	-0.7204533410716808	1	0.19572473632409812	0.6237742859317413	0.3271442583864261	-0.298152039227915	-0.18338745524491318	-0.602507392142006	-0.49906455893742613	0.3680147750760893	27.5	2
223.0	0.4440937353981259	-0.49046849186367764	-0.7204533410716808	0	0.19572473632409812	0.49376331397665796	0.4369677533082439	-0.298152039227915	-0.18338745524491318	-0.602507392142006	-0.49906455893742613	0.43910847116060225	30.1	2
224.0	0.4440937353981259	-0.49046849186367764	-0.7204533410716808	0	0.18229480362877412	1.3146755047122032	0.34840041869387456	-0.29844811179742453	-0.18338745524491318	-0.602507392142006	-0.49906455893742613	0.3096982870436319	44.8	2
225.0	0.4440937353981259	-0.49046849186367764	-0.7204533410716808	0	0.18229480362877412	1.5433154898745913	0.514907007768889	-0.29844811179742453	-0.18338745524491318	-0.602507392142006	-0.49906455893742613	0.2763901805831457	50.0	2
226.0	0.4440937353981259	-0.49046849186367764	-0.7204533410716808	0	0.18229480362877412	-2.798831797840287	0.638901276229006	-0.2981962502232032	-0.18338745524491318	-0.602507392142006	-0.49906455893742613	0.33514349624131456	37.6	2
227.0	0.4440937353981259	-0.49046849186367764	-0.7204533410716808	0	0.18229480362877412	0.7652421634614105	0.4050835128470712	-0.2981962502232032	-0.18338745524491318	-0.602507392142006	-0.49906455893742613	0.16805692940674466	31.6	2
228.0	0.4440937353981259	-0.49046849186367764	-0.7204533410716808	0	0.18229480362877412	1.025762233700907	-1.8232706260504619	-0.29807129928971154	-0.18338745524491318	-0.602507392142006	-0.49906455893742613	0.22735627959705282	46.7	2
229.0	0.4440937353981259	-0.49046849186367764	-0.7204533410716808	0	0.18229480362877412	0.4608869762408898	-1.667392117129172	-0.29807129928971154	-0.18338745524491318	-0.602507392142006	-0.49906455893742613	0.25826183411612663	31.5	2
230.0	1.3340647151718805	-0.49046849186367764	-0.7204533410716808	0	0.18229480362877412	0.1764568421935619	-0.012954306532752534	-0.29783895639958013	-0.18338745524491318	-0.602507392142006	-0.49906455893742613	0.23652965973699033	24.3	3
231.0	0.4440937353981259	-0.49046849186367764	-0.7204533410716808	0	0.18229480362877412	0.889275619464536	0.29880271130982805	-0.29783895639958013	-0.18338745524491318	-0.602507392142006	-0.49906455893742613	0.21239493341644097	31.7	2
232.0	0.4440937353981259	-0.49046849186367764	-0.7204533410716808	0	0.19572473632409812	1.3500424740946204	0.17126574946513584	-0.29770812634437455	-0.18338745524491318	-0.602507392142006	-0.49906455893742613	0.3190900809964249	41.7	2
234.0	0.4440937353981259	-0.49046849186367764	-0.7204533410716808	1	7.823782096593743e-17	-1.1735673144890614e-16	5.535767162753408e-17	0.0	-0.18338745524491318	-0.602507392142006	-0.49906455893742613	0.0383191245704905	29.0	2
235.0	0.4440937353981259	-0.49046849186367764	-0.7204533410716808	0	0.19572473632409812	0.2287601067731931	-0.24677206991468745	-0.2978543205043256	-0.18338745524491318	-0.602507392142006	-0.49906455893742613	0.21905655470853835	24.0	2
236.0	0.4440937353981259	-0.49046849186367764	-0.7204533410716808	1	0.19572473632409812	0.5002389562579457	0.28463193777152873	2.950829266757948	-0.18338745524491318	-0.602507392142006	-0.49906455893742613	0.3468286352290916	25.1	2
237.0	0.4440937353981259	-0.49046849186367764	-0.7204533410716808	0	0.19572473632409812	0.8623767976807256	0.11103996192736458	2.950829266757948	-0.18338745524491318	-0.602507392142006	-0.49906455893742613	0.364520154070399	31.5	2
238.0	-0.44587724437562837	0.7894615113578672	-0.9054382875385188	0	-0.15793015798610033	0.42552000685847247	-1.7701302252818403	-0.2958648257163584	-0.4118776928659161	-0.6438315816006933	-0.8715092025078037	0.24810559181833966	23.7	1
239.0	-0.44587724437562837	0.7894615113578672	-0.9054382875385188	0	-0.15793015798610033	0.4877857980247001	-0.9305118931376187	-0.2958648257163584	-0.4118776928659161	-0.6438315816006933	-0.8715092025078037	0.29582900992729794	23.3	1
240.0	-0.44587724437562837	0.7894615113578672	-0.9054382875385188	0	-0.15793015798610033	0.6327405598596781	-0.5018459936040713	-0.2957502220370831	-0.4118776928659161	-0.6438315816006933	-0.8715092025078037	0.37740656902888225	22.0	1
241.0	-0.44587724437562837	0.7894615113578672	-0.9054382875385188	0	-0.15793015798610033	0.23324324373716152	-0.11923510806999577	-0.2957502220370831	-0.4118776928659161	-0.6438315816006933	-0.8715092025078037	0.41420929649505883	20.1	1
242.0	-0.44587724437562837	0.7894615113578672	-0.9054382875385188	0	-0.15793015798610033	0.3642504683509045	-0.5514437009881181	-0.29520197434019413	-0.4118776928659161	-0.6438315816006933	-0.8715092025078037	0.175373792137409	22.2	1
243.0	-0.44587724437562837	0.7894615113578672	-0.9054382875385188	0	-0.15793015798610033	0.38168488987744825	-2.149198417431341	-0.29520197434019413	-0.4118776928659161	-0.6438315816006933	-0.8715092025078037	0.19677834579726214	23.7	1
